resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
88316,SERVENTE COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2183.53,2183.53,2183.53,2183.53,1,AOA,5781.0,2.6476,3636,3636,Acessibilidade,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Acessibilidade,Acessibilidade
88267,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2685.47,2685.47,2685.47,2685.47,1,AOA,1810.81,0.6743,2214,2214,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
88248,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2111.46,2111.46,2111.46,2111.46,1,AOA,1120.97,0.5309,2156,2156,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2779.04,2779.04,2779.04,2779.04,1,AOA,16155.18,5.8132,1283,1283,Acessibilidade,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Acessibilidade,Acessibilidade
88264,ELETRICISTA COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2814.44,2814.44,2814.44,2814.44,1,AOA,3381.89,1.2016,869,869,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
88247,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2229.04,2229.04,2229.04,2229.04,1,AOA,1429.28,0.6412,856,856,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
38383,"LIXA D'AGUA EM FOLHA, COR PRETA, GRAO 100",Material,General,UN,230.11,230.11,230.11,230.11,1,AOA,12.24,0.0533,654,654,Drenagem de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenagem de ar condicionado,Drenagem de ar condicionado
88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2733.52,2733.52,2733.52,2733.52,1,AOA,6964.47,2.5478,614,614,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
3148,"FITA VEDA ROSCA, EM PTFE, ROLO DE 18 MM X 50 M (L X C)",Material,General,UN,1122.74,1122.74,1122.74,1122.74,1,AOA,33.54,0.0299,513,513,Drenagem de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenagem de ar condicionado,Drenagem de ar condicionado
88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2168.36,2168.36,2168.36,2168.36,1,AOA,2089.47,0.9636,489,489,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
88246,ASSENTADOR DE TUBOS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2302.38,2302.38,2302.38,2302.38,1,AOA,1098.87,0.4773,483,483,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
20078,"PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS)",Material,General,UN,2810.64,2810.64,2810.64,2810.64,1,AOA,306.53,0.1091,396,396,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
5678,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,18019.48,18019.48,18019.48,18019.48,1,AOA,2017.53,0.112,393,393,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
5679,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,6851.5,6851.5,6851.5,6851.5,1,AOA,1711.92,0.2499,393,393,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
5928,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",Equipment,General,CHP,32977.97,32977.97,32977.97,32977.97,1,AOA,12057.97,0.3656,381,381,Instalações para Canteiros de Obras,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações para Canteiros de Obras,Instalações para Canteiros de Obras
20083,"SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3",Material,General,UN,7715.05,7715.05,7715.05,7715.05,1,AOA,194.75,0.0252,376,376,Drenagem de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenagem de ar condicionado,Drenagem de ar condicionado
5930,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHI DIURNO. AF_06/2014",Equipment,General,CHI,6602.42,6602.42,6602.42,6602.42,1,AOA,6096.72,0.9234,371,371,Instalações para Canteiros de Obras,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações para Canteiros de Obras,Instalações para Canteiros de Obras
122,"ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR",Material,General,UN,6809.78,6809.78,6809.78,6809.78,1,AOA,124.23,0.0182,368,368,Drenagem de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenagem de ar condicionado,Drenagem de ar condicionado
2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",Material,General,L,1132.86,1132.86,1132.86,1132.86,1,AOA,17.85,0.0157,362,362,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
1379,CIMENTO PORTLAND COMPOSTO CP II-32,Material,General,KG,88.5,88.5,88.5,88.5,1,AOA,18673.35,210.9891,362,362,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
5903,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHI DIURNO. AF_06/2014",Equipment,General,CHI,6687.13,6687.13,6687.13,6687.13,1,AOA,629.41,0.0941,343,343,Aterro e Reaterro de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Aterro e Reaterro de Valas,Aterro e Reaterro de Valas
5901,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014",Equipment,General,CHP,38160.53,38160.53,38160.53,38160.53,1,AOA,739.9,0.0194,343,343,Aterro e Reaterro de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Aterro e Reaterro de Valas,Aterro e Reaterro de Valas
5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",Equipment,General,CHP,26048.09,26048.09,26048.09,26048.09,1,AOA,1496.36,0.0574,335,335,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",Equipment,General,CHI,9811.34,9811.34,9811.34,9811.34,1,AOA,1408.71,0.1436,335,335,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,625.85,625.85,625.85,625.85,1,AOA,709.91,1.1344,272,272,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
370,"AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",Material,General,M3,13907.82,13907.82,13907.82,13907.82,1,AOA,8595.38,0.618,270,270,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
6193,"TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,1875.03,1875.03,1875.03,1875.03,1,AOA,3013.81,1.6073,258,258,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,1790.32,1790.32,1790.32,1790.32,1,AOA,2800.89,1.5645,244,244,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
12732,"SOLDA ESTANHO/COBRE PARA CONEXOES DE COBRE, FIO 2,5 MM, CARRETEL 500 GR (SEM CHUMBO)",Material,General,UN,35360.0,35360.0,35360.0,35360.0,1,AOA,338.64,0.0096,235,235,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
39897,PASTA PARA SOLDA DE TUBOS E CONEXOES DE COBRE (EMBALAGEM COM 250 G),Material,General,UN,6482.31,6482.31,6482.31,6482.31,1,AOA,17.08,0.0026,234,234,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
5934,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,10007.31,10007.31,10007.31,10007.31,1,AOA,376.27,0.0376,219,219,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
87316,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,55564.28,55564.28,55564.28,55564.28,1,AOA,4115.55,0.0741,219,219,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
5932,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,30431.58,30431.58,30431.58,30431.58,1,AOA,155.65,0.0051,219,219,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
7307,FUNDO ANTICORROSIVO PARA METAIS FERROSOS (ZARCAO),Material,General,L,4549.12,4549.12,4549.12,4549.12,1,AOA,61.85,0.0136,218,218,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
88377,OPERADOR DE BETONEIRA ESTACIONÁRIA/MISTURADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2235.37,2235.37,2235.37,2235.37,1,AOA,7109.85,3.1806,216,216,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
88245,ARMADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2756.28,2756.28,2756.28,2756.28,1,AOA,528.37,0.1917,215,215,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas
96464,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHI DIURNO. AF_06/2017",Equipment,General,CHI,10607.87,10607.87,10607.87,10607.87,1,AOA,396.59,0.0374,206,206,Asfalto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Asfalto,Asfalto
96463,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHP DIURNO. AF_06/2017",Equipment,General,CHP,27789.09,27789.09,27789.09,27789.09,1,AOA,144.44,0.0052,206,206,Asfalto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Asfalto,Asfalto
89995,GRAUTEAMENTO DE CINTA SUPERIOR OU DE VERGA EM ALVENARIA ESTRUTURAL. AF_09/2021,Abstract Material,General,M3,112313.25,112313.25,112313.25,112313.25,1,AOA,14398.83,0.1282,196,196,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
5685,"ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, PESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,7516.55,7516.55,7516.55,7516.55,1,AOA,314.55,0.0418,196,196,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
5684,"ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, PESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,20396.45,20396.45,20396.45,20396.45,1,AOA,171.81,0.0084,196,196,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
89998,"ARMAÇÃO DE CINTA DE ALVENARIA ESTRUTURAL; DIÂMETRO DE 10,0 MM. AF_09/2021",Abstract Material,General,KG,1368.02,1368.02,1368.02,1368.02,1,AOA,6715.35,4.9088,193,193,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
21114,"ADESIVO PARA TUBOS CPVC, *75* G",Material,General,UN,3492.13,3492.13,3492.13,3492.13,1,AOA,900.52,0.2579,193,193,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2186.06,2186.06,2186.06,2186.06,1,AOA,546.82,0.2501,188,188,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas
90776,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2685.47,2685.47,2685.47,2685.47,1,AOA,953.1,0.3549,183,183,"Estacas Broca, Strauss e Escavada com Fluido Estabilizante",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estacas Broca, Strauss e Escavada com Fluido Estabilizante","Estacas Broca, Strauss e Escavada com Fluido Estabilizante"
5069,PREGO DE ACO POLIDO COM CABECA 17 X 27 (2 1/2 X 11),Material,General,KG,3145.7,3145.7,3145.7,3145.7,1,AOA,158.76,0.0505,177,177,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",Equipment,General,CHI,2629.84,2629.84,2629.84,2629.84,1,AOA,1020.89,0.3882,173,173,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",Equipment,General,CHP,2761.33,2761.33,2761.33,2761.33,1,AOA,194.34,0.0704,173,173,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
40304,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),Material,General,KG,3809.48,3809.48,3809.48,3809.48,1,AOA,212.92,0.0559,170,170,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros
88310,PINTOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2934.55,2934.55,2934.55,2934.55,1,AOA,1096.49,0.3736,166,166,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
88297,OPERADOR DE MÁQUINAS E EQUIPAMENTOS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2612.14,2612.14,2612.14,2612.14,1,AOA,1988.13,0.7611,163,163,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
4721,"PEDRA BRITADA N. 1 (9,5 A 19 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",Material,General,M3,15092.52,15092.52,15092.52,15092.52,1,AOA,6234.84,0.4131,160,160,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",Material,General,KG,3736.15,3736.15,3736.15,3736.15,1,AOA,62.47,0.0167,159,159,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas
88628,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,65646.18,65646.18,65646.18,65646.18,1,AOA,49228.66,0.7499,158,158,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
94970,"CONCRETO FCK = 20MPA, TRAÇO 1:2,7:3 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 600 L. AF_05/2021",Abstract Material,General,M3,56126.91,56126.91,56126.91,56126.91,1,AOA,52508.71,0.9355,156,156,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
88278,MONTADOR DE ESTRUTURAS METÁLICAS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2151.92,2151.92,2151.92,2151.92,1,AOA,7338.26,3.4101,155,155,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções
88317,SOLDADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2971.22,2971.22,2971.22,2971.22,1,AOA,6110.65,2.0566,153,153,Arrasamento de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Arrasamento de Estacas,Arrasamento de Estacas
88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",Abstract Material,General,M3,76337.5,76337.5,76337.5,76337.5,1,AOA,1174.58,0.0154,149,149,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD
39997,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",Material,General,UN,42.99,42.99,42.99,42.99,1,AOA,496.85,11.5598,148,148,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis"
660,CANALETA DE CONCRETO 19 X 19 X 19 CM (CLASSE C - NBR 6136),Material,General,UN,405.86,405.86,405.86,405.86,1,AOA,17802.22,43.8635,144,144,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
25067,"BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",Material,General,UN,653.67,653.67,653.67,653.67,1,AOA,112975.38,172.8332,143,143,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
104091,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - CHP DIURNO. AF_05/2022",Equipment,General,CHP,94.83,94.83,94.83,94.83,1,AOA,50.97,0.5374,142,142,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
88243,AJUDANTE ESPECIALIZADO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2230.31,2230.31,2230.31,2230.31,1,AOA,3423.65,1.535,140,140,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado
89993,GRAUTEAMENTO VERTICAL EM ALVENARIA ESTRUTURAL. AF_09/2021,Abstract Material,General,M3,116050.66,116050.66,116050.66,116050.66,1,AOA,8067.62,0.0695,136,136,"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo","Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo"
89996,"ARMAÇÃO VERTICAL DE ALVENARIA ESTRUTURAL; DIÂMETRO DE 10,0 MM. AF_09/2021",Abstract Material,General,KG,1421.13,1421.13,1421.13,1421.13,1,AOA,3301.38,2.3233,133,133,Fossas e Sumidouros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fossas e Sumidouros,Fossas e Sumidouros
88908,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 1,20 M3, PESO OPERACIONAL 21 T, POTÊNCIA BRUTA 155 HP - CHI DIURNO. AF_06/2014",Equipment,General,CHI,10578.79,10578.79,10578.79,10578.79,1,AOA,3184.77,0.3011,126,126,Assentamento de Tubos de PVC e Metálicos em Redes de Água,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de PVC e Metálicos em Redes de Água,Assentamento de Tubos de PVC e Metálicos em Redes de Água
88907,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 1,20 M3, PESO OPERACIONAL 21 T, POTÊNCIA BRUTA 155 HP - CHP DIURNO. AF_06/2014",Equipment,General,CHP,31109.27,31109.27,31109.27,31109.27,1,AOA,4819.82,0.1549,126,126,Assentamento de Tubos de PVC e Metálicos em Redes de Água,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de PVC e Metálicos em Redes de Água,Assentamento de Tubos de PVC e Metálicos em Redes de Água
